SubPlot;idTree;Xfield;Yfield;Family;Genus;Species;CircCorr
1;100850;40,5000000000000;243,50000000000000;Dichapetalaceae;Tapura;capitulifera;135,000000000000
1;100851;42,0000000000000;235,00000000000000;Chrysobalanaceae;Couepia;bracteosa;104,500000000000
1;100852;42,5000000000000;232,50000000000000;Chrysobalanaceae;Leptobalanus;sprucei;43,000000000000
1;100853;41,5000000000000;232,50000000000000;Fabaceae;Andira;coriacea;117,000000000000
1;100854;38,5000000000000;231,50000000000000;Putranjivaceae;Drypetes;variabilis;90,000000000000
1;100856;34,0000000000000;234,50000000000000;Sapotaceae;Micropholis;guyanensis subsp. duckeana;81,000000000000
1;100857;35,5000000000000;229,50000000000000;Myristicaceae;Iryanthera;hostmannii;49,500000000000
1;100861;35,0000000000000;224,00000000000000;Chrysobalanaceae;Couepia;bracteosa;59,000000000000
1;100862;39,5000000000000;224,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;35,000000000000
1;100863;41,0000000000000;226,00000000000000;Dichapetalaceae;Tapura;capitulifera;61,000000000000
1;100864;41,5000000000000;221,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;44,500000000000
1;100867;33,0000000000000;216,50000000000000;Chrysobalanaceae;Licania;alba;44,500000000000
1;100868;33,0000000000000;215,50000000000000;Malvaceae;Pachira;dolichocalyx;51,000000000000
1;101073;58,0000000000000;148,50000000000000;Meliaceae;Carapa;surinamensis;121,500000000000
1;101074;56,0000000000000;144,50000000000000;Lecythidaceae;Eschweilera;sagotiana;120,000000000000
1;101075;52,5000000000000;144,00000000000000;Sapindaceae;Cupania;scrobiculata;55,000000000000
1;100916;32,0000000000000;150,00000000000000;Chrysobalanaceae;Licania;laxiflora;94,500000000000
1;100917;37,5000000000000;149,00000000000000;Fabaceae;Recordoxylon;speciosum;68,000000000000
1;100918;37,5000000000000;147,00000000000000;Annonaceae;Oxandra;asbeckii;42,500000000000
1;100920;38,0000000000000;144,00000000000000;Chrysobalanaceae;Licania;canescens;83,500000000000
1;100921;37,0000000000000;141,50000000000000;Lauraceae;Indet.Lauraceae;Indet.;50,500000000000
1;100923;34,0000000000000;139,50000000000000;Lecythidaceae;Eschweilera;sagotiana;81,000000000000
1;100924;30,0000000000000;141,00000000000000;Annonaceae;Oxandra;asbeckii;33,000000000000
1;100925;30,0000000000000;140,00000000000000;Elaeocarpaceae;Sloanea;sp.22-CAY;150,000000000000
1;100926;38,5000000000000;140,00000000000000;Lecythidaceae;Eschweilera;coriacea;84,500000000000
1;100927;39,5000000000000;135,00000000000000;Lecythidaceae;Eschweilera;decolorans;131,000000000000
1;100928;39,0000000000000;128,50000000000000;Lecythidaceae;Eschweilera;sagotiana;89,000000000000
1;100929;31,5000000000000;125,00000000000000;Lecythidaceae;Eschweilera;decolorans;103,000000000000
1;100931;46,5000000000000;127,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;39,500000000000
1;100932;50,0000000000000;129,00000000000000;Fabaceae;Dicorynia;guianensis;154,375000000000
1;100933;48,0000000000000;129,50000000000000;Dichapetalaceae;Tapura;capitulifera;46,000000000000
1;100934;45,5000000000000;135,00000000000000;Linaceae;Hebepetalum;humiriifolium;104,000000000000
1;100935;41,0000000000000;135,50000000000000;Chrysobalanaceae;Licania;laxiflora;70,000000000000
1;100937;43,5000000000000;137,00000000000000;Fabaceae;Dicorynia;guianensis;53,000000000000
1;100938;47,0000000000000;136,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;55,500000000000
1;101146;67,5000000000000;210,00000000000000;Euphorbiaceae;Hevea;guianensis;44,000000000000
1;100985;45,0000000000000;213,50000000000000;Burseraceae;Protium;opacum subsp. rabelianum;58,000000000000
1;100988;49,0000000000000;217,00000000000000;Peraceae;Chaetocarpus;sp.1-CAY;185,500000000000
1;100989;45,0000000000000;216,50000000000000;Fabaceae;Eperua;falcata;206,000000000000
1;100990;46,5000000000000;219,00000000000000;Peraceae;Pogonophora;schomburgkiana;49,000000000000
1;100991;43,0000000000000;222,00000000000000;Lecythidaceae;Couratari;calycina;66,000000000000
1;100992;46,5000000000000;228,50000000000000;Chrysobalanaceae;Licania;laxiflora;45,000000000000
1;100993;49,0000000000000;237,00000000000000;Chrysobalanaceae;Couepia;caryophylloides;48,500000000000
1;100997;45,0000000000000;231,50000000000000;Lecythidaceae;Gustavia;hexapetala;50,000000000000
1;100998;46,5000000000000;232,00000000000000;Annonaceae;Oxandra;asbeckii;51,000000000000
1;100999;46,5000000000000;232,50000000000000;Burseraceae;Protium;giganteum var. crassifolium;67,000000000000
1;101000;44,5000000000000;241,00000000000000;Clusiaceae;Tovomita;sp.5-CAY;44,000000000000
1;101001;42,0000000000000;244,00000000000000;Clusiaceae;Tovomita;caloneura;40,000000000000
1;101002;44,5000000000000;243,50000000000000;Violaceae;Amphirrhox;longifolia;50,000000000000
1;101003;44,5000000000000;246,00000000000000;Lecythidaceae;Eschweilera;sagotiana;66,500000000000
1;101004;44,5000000000000;250,00000000000000;Fabaceae;Eperua;falcata;160,000000000000
1;101005;54,0000000000000;246,50000000000000;Chrysobalanaceae;Licania;membranacea;95,000000000000
1;101228;74,5000000000000;150,50000000000000;Malvaceae;Sterculia;pruriens;57,000000000000
1;101055;58,0000000000000;173,00000000000000;Fabaceae;Eperua;falcata;230,000000000000
1;101056;55,0000000000000;171,00000000000000;Myristicaceae;Virola;michelii;74,000000000000
1;101057;54,0000000000000;168,50000000000000;Clusiaceae;Symphonia;sp.1;95,500000000000
1;101058;52,0000000000000;169,00000000000000;Chrysobalanaceae;Licania;canescens;75,000000000000
1;101059;55,0000000000000;166,00000000000000;Lecythidaceae;Eschweilera;decolorans;67,000000000000
1;101060;59,0000000000000;166,00000000000000;Lauraceae;Licaria;cannella;42,500000000000
1;101061;55,0000000000000;163,50000000000000;Fabaceae;Eperua;grandiflora;79,500000000000
1;101062;57,0000000000000;160,50000000000000;Chrysobalanaceae;Licania;canescens;61,500000000000
1;101063;56,0000000000000;157,00000000000000;Lecythidaceae;Eschweilera;sagotiana;61,500000000000
1;101064;55,5000000000000;156,00000000000000;Fabaceae;Bocoa;prouacensis;122,000000000000
1;101065;53,5000000000000;156,50000000000000;Apocynaceae;Aspidosperma;album;76,000000000000
1;101066;52,0000000000000;158,00000000000000;Annonaceae;Oxandra;asbeckii;44,500000000000
1;101067;51,0000000000000;160,00000000000000;Clusiaceae;Moronobea;coccinea;95,000000000000
1;101070;51,0000000000000;149,50000000000000;Lecythidaceae;Couratari;multiflora;150,000000000000
1;101071;51,5000000000000;150,00000000000000;Dichapetalaceae;Tapura;capitulifera;53,000000000000
1;101072;53,0000000000000;149,00000000000000;Fabaceae;Swartzia;guianensis;67,500000000000
1;101295;84,0000000000000;210,00000000000000;Fabaceae;Eperua;falcata;64,000000000000
1;101296;90,0000000000000;206,00000000000000;Fabaceae;Eperua;falcata;147,500000000000
1;101297;90,0000000000000;211,50000000000000;Peraceae;Pogonophora;schomburgkiana;46,500000000000
1;101298;83,5000000000000;212,50000000000000;Vochysiaceae;Ruizterania;albiflora;117,000000000000
1;101299;82,5000000000000;216,50000000000000;Peraceae;Pogonophora;schomburgkiana;54,000000000000
1;101300;84,0000000000000;220,00000000000000;Peraceae;Pogonophora;schomburgkiana;61,000000000000
1;101301;82,0000000000000;221,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;36,500000000000
1;101303;86,5000000000000;225,00000000000000;Clusiaceae;Tovomita;Indet.;44,000000000000
1;101304;85,5000000000000;227,00000000000000;Rubiaceae;Chimarrhis;turbinata;165,000000000000
1;101305;88,5000000000000;229,00000000000000;Goupiaceae;Goupia;glabra;126,000000000000
1;101306;89,5000000000000;230,00000000000000;Chrysobalanaceae;Licania;membranacea;67,000000000000
1;101307;90,0000000000000;231,00000000000000;Fabaceae;Recordoxylon;speciosum;153,500000000000
1;101308;87,5000000000000;233,00000000000000;Lecythidaceae;Gustavia;hexapetala;65,500000000000
1;101309;86,5000000000000;235,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;41,500000000000
1;101310;89,0000000000000;237,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;67,000000000000
1;101311;84,5000000000000;238,00000000000000;Fabaceae;Eperua;falcata;168,000000000000
1;101313;83,0000000000000;242,50000000000000;Simaroubaceae;Homalolepis;cedron;43,500000000000
1;101314;84,0000000000000;245,50000000000000;Chrysobalanaceae;Licania;alba;53,000000000000
1;101315;87,0000000000000;245,50000000000000;Moraceae;Brosimum;rubescens;45,000000000000
1;101317;90,5000000000000;240,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;43,000000000000
1;101318;88,5000000000000;249,00000000000000;Fabaceae;Eperua;falcata;176,000000000000
1;101319;84,5000000000000;250,00000000000000;Lecythidaceae;Gustavia;hexapetala;55,500000000000
1;101322;97,0000000000000;247,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;46,000000000000
1;101076;59,5000000000000;135,50000000000000;Fabaceae;Dicorynia;guianensis;68,000000000000
1;101077;59,5000000000000;133,50000000000000;Burseraceae;Protium;opacum subsp. rabelianum;62,000000000000
1;101078;53,5000000000000;133,50000000000000;Dichapetalaceae;Tapura;capitulifera;34,000000000000
1;101080;58,5000000000000;127,00000000000000;Fabaceae;Dicorynia;guianensis;42,500000000000
1;101081;53,5000000000000;127,50000000000000;Malvaceae;Eriotheca;globosa;154,000000000000
1;101082;54,0000000000000;126,00000000000000;Linaceae;Hebepetalum;humiriifolium;58,500000000000
1;101083;69,0000000000000;127,00000000000000;Bignoniaceae;Jacaranda;copaia subsp. copaia;56,500000000000
1;101085;63,5000000000000;127,00000000000000;Elaeocarpaceae;Sloanea;brevipes;38,000000000000
1;101086;62,0000000000000;129,00000000000000;Dichapetalaceae;Tapura;capitulifera;220,062500000000
1;101087;68,5000000000000;134,00000000000000;Lecythidaceae;Eschweilera;decolorans;61,500000000000
1;101089;68,0000000000000;137,00000000000000;Myristicaceae;Iryanthera;sagotiana;58,500000000000
1;101090;67,5000000000000;138,00000000000000;Dichapetalaceae;Tapura;capitulifera;276,750000000000
1;101091;65,0000000000000;137,00000000000000;Dichapetalaceae;Tapura;capitulifera;102,250000000000
1;101092;64,0000000000000;139,00000000000000;Chrysobalanaceae;Licania;laxiflora;50,000000000000
1;101094;63,5000000000000;141,50000000000000;Lecythidaceae;Eschweilera;sagotiana;67,000000000000
1;101095;60,0000000000000;140,00000000000000;Lecythidaceae;Eschweilera;sagotiana;44,500000000000
1;101098;61,5000000000000;146,50000000000000;Clusiaceae;Moronobea;coccinea;88,500000000000
1;101099;62,0000000000000;147,00000000000000;Clusiaceae;Symphonia;sp.1;88,000000000000
1;101323;100,0000000000000;249,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;61,500000000000
1;101324;92,5000000000000;241,00000000000000;Fabaceae;Swartzia;panacoco var. panacoco;69,000000000000
1;101325;100,0000000000000;239,50000000000000;Myristicaceae;Iryanthera;hostmannii;72,000000000000
1;101327;99,5000000000000;239,00000000000000;Polygonaceae;Coccoloba;mollis;46,000000000000
1;101328;98,5000000000000;236,00000000000000;Sapindaceae;Talisia;praealta;62,000000000000
1;101329;98,0000000000000;235,00000000000000;Fabaceae;Eperua;grandiflora;127,500000000000
1;101331;98,5000000000000;231,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;55,000000000000
1;101332;92,0000000000000;231,00000000000000;Fabaceae;Eperua;falcata;109,000000000000
1;101334;98,5000000000000;226,00000000000000;Lecythidaceae;Eschweilera;sagotiana;70,000000000000
1;101335;100,5000000000000;227,00000000000000;Sapotaceae;Pouteria;sp.42-CAY;87,500000000000
1;101337;93,0000000000000;223,00000000000000;Lecythidaceae;Eschweilera;sagotiana;85,000000000000
1;101338;92,5000000000000;222,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;38,500000000000
1;101339;92,0000000000000;220,00000000000000;Fabaceae;Eperua;falcata;166,000000000000
1;101344;96,5000000000000;213,00000000000000;Lecythidaceae;Gustavia;hexapetala;35,500000000000
1;101346;91,0000000000000;212,50000000000000;Fabaceae;Eperua;falcata;91,000000000000
1;101347;100,5000000000000;212,50000000000000;Lecythidaceae;Eschweilera;sagotiana;98,500000000000
1;101348;91,5000000000000;208,50000000000000;Fabaceae;Swartzia;guianensis;49,000000000000
1;101100;64,5000000000000;152,50000000000000;Moraceae;Brosimum;guianense;56,000000000000
1;101105;66,5000000000000;162,00000000000000;Clusiaceae;Tovomita;caloneura;56,000000000000
1;101107;61,5000000000000;159,50000000000000;Dichapetalaceae;Tapura;capitulifera;164,000000000000
1;101108;66,5000000000000;165,00000000000000;Fabaceae;Eperua;grandiflora;160,000000000000
1;101109;63,5000000000000;164,00000000000000;Annonaceae;Oxandra;asbeckii;39,000000000000
1;101110;63,0000000000000;164,50000000000000;Fabaceae;Vouacapoua;americana;125,500000000000
1;101111;67,5000000000000;167,00000000000000;Apocynaceae;Lacmellea;aculeata;53,500000000000
1;101112;66,5000000000000;168,50000000000000;Elaeocarpaceae;Sloanea;laxiflora;90,500000000000
1;101113;65,0000000000000;168,00000000000000;Lecythidaceae;Eschweilera;sagotiana;62,000000000000
1;101115;68,5000000000000;173,50000000000000;Fabaceae;Eperua;falcata;65,000000000000
1;101116;65,5000000000000;178,00000000000000;Lecythidaceae;Eschweilera;sagotiana;147,500000000000
1;101117;65,0000000000000;176,50000000000000;Dichapetalaceae;Tapura;capitulifera;164,500000000000
1;101118;60,5000000000000;173,50000000000000;Myrtaceae;Eugenia;patrisii;43,000000000000
1;101119;60,5000000000000;173,50000000000000;Lecythidaceae;Eschweilera;decolorans;77,500000000000
1;101120;61,0000000000000;179,00000000000000;Olacaceae;Chaunochiton;kappleri;40,000000000000
1;101122;67,5000000000000;183,00000000000000;Elaeocarpaceae;Sloanea;sp.4-CAY;111,125000000000
1;101123;65,0000000000000;182,50000000000000;Myrtaceae;Eugenia;cupulata;40,000000000000
1;101124;68,5000000000000;184,50000000000000;Anacardiaceae;Thyrsodium;guianense;70,000000000000
1;101125;69,0000000000000;186,50000000000000;Lecythidaceae;Gustavia;hexapetala;46,000000000000
1;101128;70,0000000000000;190,00000000000000;Annonaceae;Oxandra;asbeckii;34,000000000000
1;101129;69,0000000000000;195,50000000000000;Chrysobalanaceae;Licania;canescens;72,500000000000
1;101130;67,0000000000000;195,50000000000000;Dichapetalaceae;Tapura;capitulifera;182,500000000000
1;101132;61,5000000000000;195,00000000000000;Chrysobalanaceae;Licania;canescens;57,000000000000
1;101133;64,5000000000000;197,50000000000000;Lecythidaceae;Couratari;multiflora;42,000000000000
1;101134;66,5000000000000;199,00000000000000;Fabaceae;Vouacapoua;americana;104,000000000000
1;101135;64,0000000000000;199,50000000000000;Dichapetalaceae;Tapura;capitulifera;33,500000000000
1;101138;66,5000000000000;204,50000000000000;Lecythidaceae;Eschweilera;coriacea;120,500000000000
1;101139;70,0000000000000;204,00000000000000;Lecythidaceae;Eschweilera;coriacea;58,500000000000
1;101140;68,0000000000000;205,50000000000000;Fabaceae;Eperua;grandiflora;159,000000000000
1;101142;62,5000000000000;205,00000000000000;Lecythidaceae;Eschweilera;decolorans;56,000000000000
1;101143;69,5000000000000;210,00000000000000;Peraceae;Pogonophora;schomburgkiana;48,500000000000
1;101144;66,0000000000000;210,00000000000000;Peraceae;Chaetocarpus;schomburgkianus;54,500000000000
1;101365;92,5000000000000;177,00000000000000;Chrysobalanaceae;Licania;canescens;78,500000000000
1;101366;96,5000000000000;174,50000000000000;Fabaceae;Dipteryx;odorata;138,500000000000
1;101367;96,5000000000000;172,50000000000000;Peraceae;Pogonophora;schomburgkiana;39,000000000000
1;101368;95,0000000000000;172,50000000000000;Chrysobalanaceae;Licania;canescens;86,500000000000
1;101369;93,5000000000000;174,00000000000000;Lecythidaceae;Couratari;multiflora;126,000000000000
1;101370;90,0000000000000;178,00000000000000;Fabaceae;Eperua;falcata;82,000000000000
1;101372;92,0000000000000;168,50000000000000;Fabaceae;Eperua;falcata;203,500000000000
1;101373;92,0000000000000;164,50000000000000;Malvaceae;Eriotheca;longitubulosa;80,500000000000
1;101374;94,5000000000000;163,00000000000000;Fabaceae;Eperua;grandiflora;191,875000000000
1;101375;96,5000000000000;163,00000000000000;Malvaceae;Apeiba;glabra;120,000000000000
1;101376;97,0000000000000;163,00000000000000;Chrysobalanaceae;Licania;canescens;56,000000000000
1;101377;99,0000000000000;166,00000000000000;Simaroubaceae;Homalolepis;cedron;39,000000000000
1;101378;99,5000000000000;166,00000000000000;Fabaceae;Eperua;grandiflora;117,500000000000
1;101379;101,0000000000000;160,00000000000000;Clusiaceae;Tovomita;sp.22-CAY;50,500000000000
1;101380;99,5000000000000;154,50000000000000;Fabaceae;Eperua;grandiflora;75,000000000000
1;101381;98,0000000000000;157,00000000000000;Lecythidaceae;Lecythis;poiteaui;57,000000000000
1;101383;96,5000000000000;156,00000000000000;Lecythidaceae;Eschweilera;decolorans;104,500000000000
1;101384;94,0000000000000;158,50000000000000;Fabaceae;Zygia;tetragona;50,500000000000
1;101385;90,5000000000000;161,00000000000000;Fabaceae;Vouacapoua;americana;107,000000000000
1;101389;98,0000000000000;146,00000000000000;Lecythidaceae;Eschweilera;decolorans;49,500000000000
1;101390;98,0000000000000;145,50000000000000;Annonaceae;Oxandra;asbeckii;44,000000000000
1;101391;93,0000000000000;151,00000000000000;Fabaceae;Eperua;falcata;115,000000000000
1;101392;90,5000000000000;152,00000000000000;Chrysobalanaceae;Licania;canescens;91,500000000000
1;101393;92,0000000000000;148,50000000000000;Fabaceae;Eperua;grandiflora;44,000000000000
1;101394;93,5000000000000;143,50000000000000;Apocynaceae;Ambelania;acida;39,000000000000
1;101395;93,5000000000000;141,00000000000000;Peraceae;Pogonophora;schomburgkiana;83,000000000000
1;101396;93,0000000000000;139,50000000000000;Lecythidaceae;Eschweilera;sagotiana;118,000000000000
1;101397;96,0000000000000;139,00000000000000;Sapotaceae;Micropholis;venulosa;77,500000000000
1;101398;97,5000000000000;135,50000000000000;Chrysobalanaceae;Licania;canescens;76,000000000000
1;101399;88,0000000000000;133,00000000000000;Peraceae;Chaetocarpus;schomburgkianus;67,000000000000
